date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:40:26	1041096/1041096	---M--	200	added ('OK')	font/ttf	date:Thu,%2009%20Aug%202018%2013:59:04%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/fonts/icofont/fonts/icofont.ttf	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/fonts/icofont/fonts/icofont.ttf	(from https://www.pixelwibes.com/template/ebazar/html/dist/assets/css/ebazar.style.min.css)
23:40:26	4274/4274	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Jun%202021%2020:04:14%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/nouislider/nouislider.min.css	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/nouislider/nouislider.min.css	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-grid.html)
23:40:27	20402/20402	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Sep%202021%2001:57:52%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-5.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-5.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-grid.html)
23:40:27	8741/8741	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Sep%202021%2001:58:04%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-6.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-6.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-grid.html)
23:40:27	17663/17663	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Sep%202021%2001:58:24%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-7.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-7.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-grid.html)
23:40:27	2363341/2363341	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Sep%202021%2018:16:40%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/fonts/icofont/fonts/icofont.svg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/fonts/icofont/fonts/icofont.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/assets/css/ebazar.style.min.css)
23:40:28	25376/25376	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Jun%202021%2020:07:58%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/nouislider/nouislider.min.js	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/nouislider/nouislider.min.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-grid.html)
23:40:28	2255/2255	---M-Z	200	added ('OK')	text/css	date:Mon,%2014%20Nov%202016%2022:15:50%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/multi-select/css/multi-select.css	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/multi-select/css/multi-select.css	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:29	1303/1303	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20Dec%202017%2001:48:18%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/bootstrap-tagsinput/bootstrap-tagsinput.css	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/bootstrap-tagsinput/bootstrap-tagsinput.css	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:29	8394/8394	---M-Z	200	added ('OK')	text/css	date:Sat,%2002%20Dec%202017%2002:18:06%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/cropper/cropper.min.css	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/cropper/cropper.min.css	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:29	9860/9860	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Aug%202021%2019:11:34%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/dropify/dist/css/dropify.min.css	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/dropify/dist/css/dropify.min.css	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:29	10639/10639	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jun%202021%2003:25:06%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-2.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-2.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:29	8119/8119	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jun%202021%2003:25:22%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-3.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-3.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:30	6050/6050	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jun%202021%2003:25:32%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-4.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-4.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:30	9081/9081	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jun%202021%2003:25:48%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-5.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-5.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:30	5420/5420	---M-Z	200	added ('OK')	text/html	etag:%2282001d8-152c-5da30d5cfbd00-gzip%22	https://www.pixelwibes.com/template/ebazar/html/dist/cropped.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/cropped.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:31	19558/19558	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Nov%202016%2022:15:50%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/multi-select/js/jquery.multi-select.js	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/multi-select/js/jquery.multi-select.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:31	21766/21766	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2019%20Dec%202017%2001:46:08%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/bootstrap-tagsinput/bootstrap-tagsinput.js	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/bootstrap-tagsinput/bootstrap-tagsinput.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:31	750940/750940	---M--	200	added ('OK')	application/javascript	date:Wed,%2007%20Jul%202021%2007:57:59%20GMT	https://cdn.ckeditor.com/ckeditor5/29.0.0/classic/ckeditor.js	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/cdn.ckeditor.com/ckeditor5/29.0.0/classic/ckeditor.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:32	29852/29852	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2002%20Dec%202017%2002:18:06%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/cropper/cropper.min.js	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/cropper/cropper.min.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:32	5952/5952	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2020%20Sep%202021%2022:02:34%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/cropper/cropper-init.js	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/cropper/cropper-init.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:32	10114/10114	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2003%20Mar%202022%2016:40:24%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/bundles/dropify.bundle.js	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/bundles/dropify.bundle.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-edit.html)
23:40:32	5630/5630	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jun%202021%2003:24:52%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-1.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/thunb-1.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
23:40:33	28480/28480	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:06:10%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-1.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-1.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
23:40:33	37901/37901	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:06:26%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-2.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-2.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
23:40:33	30985/30985	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:06:36%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-3.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-3.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
23:40:34	35410/35410	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:07:02%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-5.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/productslide-5.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
23:40:34	3494/3494	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:07:40%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-items-1.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-items-1.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
23:40:34	4673/4673	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:07:48%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-items-2.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-items-2.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
23:40:34	7029/7029	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2019:08:02%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-items-3.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-items-3.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
23:40:34	10968/10968	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2023:20:24%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar9.svg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar9.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
23:40:35	12163/12163	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2023:18:56%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar2.svg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar2.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
23:40:35	22161/22161	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2023:19:34%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar12.svg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar12.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-detail.html)
23:40:35	2546/2546	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Sep%202021%2019:56:34%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/upload.png	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/upload.png	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-add.html)
23:40:35	10172/10172	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Sep%202021%2020:02:24%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/cropimg-upload.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/cropimg-upload.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/product-add.html)
23:40:36	1300/1300	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2021:29:22%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-4.png	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-4.png	(from https://www.pixelwibes.com/template/ebazar/html/dist/checkout.html)
23:40:36	1490/1490	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2021:29:08%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-3.png	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-3.png	(from https://www.pixelwibes.com/template/ebazar/html/dist/checkout.html)
23:40:36	718/718	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2021:28:56%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-2.png	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-2.png	(from https://www.pixelwibes.com/template/ebazar/html/dist/checkout.html)
23:40:36	245/245	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Jun%202021%2021:28:16%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-1.png	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/shipping-1.png	(from https://www.pixelwibes.com/template/ebazar/html/dist/checkout.html)
23:40:37	11786/11786	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Sep%202021%2001:57:16%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-8.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/product-8.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/order-invoices.html)
23:40:37	108861/108861	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Sep%202021%2002:35:40%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/Cropimg.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/product/Cropimg.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/categories-edit.html)
23:40:38	23055/23055	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2023:20:06%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar4.svg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar4.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/customers.html)
23:40:38	23057/23057	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2019:23:36%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar4.svg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar4.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/customer-detail.html)
23:40:38	3197/3197	---M-Z	200	added ('OK')	application/javascript	etag:%228984087-c7d-5cbfdeaccad80-gzip%22	https://www.pixelwibes.com/template/ebazar/html/js/page/profile.js	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/js/page/profile.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/customer-detail.html)
23:40:39	24939/24939	---M-Z	200	added ('OK')	text/css	date:Tue,%2001%20Jan%201980%2012:30:00%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/fullcalendar/main.min.css	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/fullcalendar/main.min.css	(from https://www.pixelwibes.com/template/ebazar/html/dist/calendar.html)
23:40:39	249530/249530	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2001%20Jan%201980%2012:30:00%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/fullcalendar/main.min.js	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/fullcalendar/main.min.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/calendar.html)
23:40:39	10408/10408	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Sep%202021%2023:20:24%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images//xs/avatar10.svg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar10.svg	(from https://www.pixelwibes.com/template/ebazar/html/dist/chat.html)
23:40:39	63262/63262	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Apr%202021%2013:12:26%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images//gallery/1.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/1.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/chat.html)
23:40:40	118207/118207	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Apr%202021%2013:12:26%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/images//gallery/2.jpg	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/2.jpg	(from https://www.pixelwibes.com/template/ebazar/html/dist/chat.html)
23:40:40	2918/2918	---M-Z	200	added ('OK')	application/javascript	etag:%228984083-b66-5cb0714b26b00-gzip%22	https://www.pixelwibes.com/template/ebazar/html/js/page/google.js	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/js/page/google.js	(from https://www.pixelwibes.com/template/ebazar/html/dist/store-locator.html)
23:40:40	2335/2335	---M-Z	200	added ('OK')	text/css	date:Sat,%2026%20Oct%201985%2020:45:00%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/prism/prism.css	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/assets/plugin/prism/prism.css	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:40	32476/32476	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/index.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/index.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:40	6150/6150	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Sep%202021%2023:35:34%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-signup.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-signup.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:41	3955/3955	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202021%2000:08:30%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-password-reset.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-password-reset.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:41	4833/4833	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Sep%202021%2023:35:32%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-two-step.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-two-step.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:41	3208/3208	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Sep%202021%2023:23:42%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-404.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-404.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:41	39847/39847	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-badge.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-badge.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:42	34181/34181	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-breadcrumb.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-breadcrumb.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:42	96195/96195	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-buttons.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-buttons.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:42	137730/137730	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:42	87267/87267	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-carousel.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-carousel.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:43	71502/71502	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-collapse.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-collapse.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:43	92728/92728	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-dropdowns.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-dropdowns.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:43	84212/84212	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-listgroup.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-listgroup.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
23:40:43	73974/73974	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Oct%202021%2018:07:38%20GMT	https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-modal.html	C:/Users/samif/OneDrive/Desktop/Template/Vision%20Dashboard/www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-modal.html	(from https://www.pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-alerts.html)
